julian_day,temperature,date
2458663,1360.5359,2019-06-28 12:00:00
2458664,1360.5555,2019-06-29 12:00:00
2458665,1360.5678,2019-06-30 12:00:00
2458666,1360.5952,2019-07-01 12:00:00
2458667,1360.5879,2019-07-02 12:00:00
2458668,1360.5823,2019-07-03 12:00:00
2458669,1360.5939,2019-07-04 12:00:00
2458670,1360.5837,2019-07-05 12:00:00
2458671,1360.5653,2019-07-06 12:00:00
2458672,1360.5624,2019-07-07 12:00:00
2458673,1360.5377,2019-07-08 12:00:00
2458674,1360.517,2019-07-09 12:00:00
2458675,1360.5039,2019-07-10 12:00:00
2458676,1360.4964,2019-07-11 12:00:00
2458677,1360.4922,2019-07-12 12:00:00
2458678,1360.491,2019-07-13 12:00:00
2458679,1360.4972,2019-07-14 12:00:00
2458680,1360.4915,2019-07-15 12:00:00
2458681,1360.4895,2019-07-16 12:00:00
2458682,1360.4813,2019-07-17 12:00:00
2458683,1360.4753,2019-07-18 12:00:00
2458684,1360.4736,2019-07-19 12:00:00
2458685,1360.4804,2019-07-20 12:00:00
2458686,1360.4839,2019-07-21 12:00:00
2458687,1360.4876,2019-07-22 12:00:00
2458688,1360.5072,2019-07-23 12:00:00
2458689,1360.5359,2019-07-24 12:00:00
2458690,1360.5388,2019-07-25 12:00:00
2458691,1360.5294,2019-07-26 12:00:00
2458692,1360.5381,2019-07-27 12:00:00
2458693,1360.5576,2019-07-28 12:00:00
2458694,1360.5495,2019-07-29 12:00:00
2458695,1360.5551,2019-07-30 12:00:00
2458696,1360.5554,2019-07-31 12:00:00
2458697,1360.5574,2019-08-01 12:00:00
2458698,1360.54,2019-08-02 12:00:00
2458699,1360.5332,2019-08-03 12:00:00
2458700,1360.5213,2019-08-04 12:00:00
2458701,1360.516,2019-08-05 12:00:00
2458702,1360.5115,2019-08-06 12:00:00
2458703,1360.4998,2019-08-07 12:00:00
2458704,1360.5074,2019-08-08 12:00:00
2458705,1360.5015,2019-08-09 12:00:00
2458706,1360.4978,2019-08-10 12:00:00
2458707,1360.498,2019-08-11 12:00:00
2458708,1360.4888,2019-08-12 12:00:00
2458709,1360.4845,2019-08-13 12:00:00
2458710,1360.4903,2019-08-14 12:00:00
2458711,1360.4938,2019-08-15 12:00:00
2458712,1360.4943,2019-08-16 12:00:00
2458713,1360.5067,2019-08-17 12:00:00
2458714,1360.5023,2019-08-18 12:00:00
2458715,1360.5113,2019-08-19 12:00:00
2458716,1360.4997,2019-08-20 12:00:00
2458717,1360.5121,2019-08-21 12:00:00
2458718,1360.5182,2019-08-22 12:00:00
2458719,1360.5169,2019-08-23 12:00:00
2458720,1360.5179,2019-08-24 12:00:00
2458721,1360.5309,2019-08-25 12:00:00
2458722,1360.5298,2019-08-26 12:00:00
2458723,1360.5177,2019-08-27 12:00:00
2458724,1360.5162,2019-08-28 12:00:00
2458725,1360.5108,2019-08-29 12:00:00
2458726,1360.5129,2019-08-30 12:00:00
2458727,1360.5016,2019-08-31 12:00:00
2458728,1360.4804,2019-09-01 12:00:00
2458729,1360.4874,2019-09-02 12:00:00
2458730,1360.5116,2019-09-03 12:00:00
2458731,1360.5055,2019-09-04 12:00:00
2458732,1360.4996,2019-09-05 12:00:00
2458733,1360.5159,2019-09-06 12:00:00
2458734,1360.5137,2019-09-07 12:00:00
2458735,1360.5102,2019-09-08 12:00:00
2458736,1360.5055,2019-09-09 12:00:00
2458737,1360.5073,2019-09-10 12:00:00
2458738,1360.5049,2019-09-11 12:00:00
2458739,1360.4982,2019-09-12 12:00:00
2458740,1360.503,2019-09-13 12:00:00
2458741,1360.5047,2019-09-14 12:00:00
2458742,1360.5124,2019-09-15 12:00:00
2458743,1360.517,2019-09-16 12:00:00
2458744,1360.5121,2019-09-17 12:00:00
2458745,1360.5123,2019-09-18 12:00:00
2458746,1360.5157,2019-09-19 12:00:00
2458747,1360.5137,2019-09-20 12:00:00
2458748,1360.5295,2019-09-21 12:00:00
2458749,1360.5148,2019-09-22 12:00:00
2458750,1360.5173,2019-09-23 12:00:00
2458751,1360.5038,2019-09-24 12:00:00
2458752,1360.5054,2019-09-25 12:00:00
2458753,1360.501,2019-09-26 12:00:00
2458754,1360.4859,2019-09-27 12:00:00
2458755,1360.4892,2019-09-28 12:00:00
2458756,1360.4861,2019-09-29 12:00:00
2458757,1360.4882,2019-09-30 12:00:00
2458758,1360.5042,2019-10-01 12:00:00
2458759,1360.5077,2019-10-02 12:00:00
2458760,1360.5129,2019-10-03 12:00:00
2458761,1360.5167,2019-10-04 12:00:00
2458762,1360.5135,2019-10-05 12:00:00
2458763,1360.5061,2019-10-06 12:00:00
2458764,1360.5106,2019-10-07 12:00:00
2458765,1360.5044,2019-10-08 12:00:00
2458766,1360.4901,2019-10-09 12:00:00
2458767,1360.4964,2019-10-10 12:00:00
2458768,1360.4925,2019-10-11 12:00:00
2458769,1360.4933,2019-10-12 12:00:00
2458770,1360.4929,2019-10-13 12:00:00
2458771,1360.5014,2019-10-14 12:00:00
2458772,1360.5032,2019-10-15 12:00:00
2458773,1360.506,2019-10-16 12:00:00
2458774,1360.5102,2019-10-17 12:00:00
2458775,1360.5049,2019-10-18 12:00:00
2458776,1360.5158,2019-10-19 12:00:00
2458777,1360.5027,2019-10-20 12:00:00
2458778,1360.492,2019-10-21 12:00:00
2458779,1360.4983,2019-10-22 12:00:00
2458780,1360.494,2019-10-23 12:00:00
2458781,1360.4882,2019-10-24 12:00:00
2458782,1360.4881,2019-10-25 12:00:00
2458783,1360.4891,2019-10-26 12:00:00
2458784,1360.4845,2019-10-27 12:00:00
2458785,1360.4955,2019-10-28 12:00:00
2458786,1360.5002,2019-10-29 12:00:00
2458787,1360.4952,2019-10-30 12:00:00
2458788,1360.5009,2019-10-31 12:00:00
2458789,1360.5032,2019-11-01 12:00:00
2458790,1360.5135,2019-11-02 12:00:00
2458791,1360.5189,2019-11-03 12:00:00
2458792,1360.5066,2019-11-04 12:00:00
2458793,1360.4956,2019-11-05 12:00:00
2458794,1360.5052,2019-11-06 12:00:00
2458795,1360.4956,2019-11-07 12:00:00
2458796,1360.4945,2019-11-08 12:00:00
2458797,1360.4894,2019-11-09 12:00:00
2458798,1360.488,2019-11-10 12:00:00
2458799,1360.4882,2019-11-11 12:00:00
2458800,1360.5072,2019-11-12 12:00:00
2458801,1360.5402,2019-11-13 12:00:00
2458802,1360.5435,2019-11-14 12:00:00
2458803,1360.5265,2019-11-15 12:00:00
2458804,1360.5305,2019-11-16 12:00:00
2458805,1360.5186,2019-11-17 12:00:00
2458806,1360.5157,2019-11-18 12:00:00
2458807,1360.5124,2019-11-19 12:00:00
2458808,1360.5028,2019-11-20 12:00:00
2458809,1360.5187,2019-11-21 12:00:00
2458810,1360.5039,2019-11-22 12:00:00
2458811,1360.504,2019-11-23 12:00:00
2458812,1360.5043,2019-11-24 12:00:00
2458813,1360.4838,2019-11-25 12:00:00
2458814,1360.5013,2019-11-26 12:00:00
2458815,1360.4961,2019-11-27 12:00:00
2458816,1360.4898,2019-11-28 12:00:00
2458817,1360.4857,2019-11-29 12:00:00
2458818,1360.4895,2019-11-30 12:00:00
2458819,1360.4989,2019-12-01 12:00:00
2458820,1360.4885,2019-12-02 12:00:00
2458821,1360.4914,2019-12-03 12:00:00
2458822,1360.4888,2019-12-04 12:00:00
2458823,1360.4854,2019-12-05 12:00:00
2458824,1360.4831,2019-12-06 12:00:00
2458825,1360.4921,2019-12-07 12:00:00
2458826,1360.4854,2019-12-08 12:00:00
2458827,1360.4935,2019-12-09 12:00:00
2458828,1360.4949,2019-12-10 12:00:00
2458829,1360.5042,2019-12-11 12:00:00
2458830,1360.4907,2019-12-12 12:00:00
2458831,1360.4852,2019-12-13 12:00:00
2458832,1360.5103,2019-12-14 12:00:00
2458833,1360.511,2019-12-15 12:00:00
2458834,1360.5059,2019-12-16 12:00:00
2458835,1360.5033,2019-12-17 12:00:00
2458836,1360.4961,2019-12-18 12:00:00
2458837,1360.4928,2019-12-19 12:00:00
2458838,1360.4874,2019-12-20 12:00:00
2458839,1360.5045,2019-12-21 12:00:00
2458840,1360.4947,2019-12-22 12:00:00
2458841,1360.5108,2019-12-23 12:00:00
2458842,1360.5069,2019-12-24 12:00:00
2458843,1360.4988,2019-12-25 12:00:00
2458844,1360.5126,2019-12-26 12:00:00
2458845,1360.5202,2019-12-27 12:00:00
2458846,1360.5126,2019-12-28 12:00:00
2458847,1360.505,2019-12-29 12:00:00
2458848,1360.4964,2019-12-30 12:00:00
2458849,1360.4938,2019-12-31 12:00:00
2458850,1360.514,2020-01-01 12:00:00
2458851,1360.517,2020-01-02 12:00:00
2458852,1360.5157,2020-01-03 12:00:00
2458853,1360.5175,2020-01-04 12:00:00
2458854,1360.5201,2020-01-05 12:00:00
2458855,1360.5102,2020-01-06 12:00:00
2458856,1360.5471,2020-01-07 12:00:00
2458857,1360.5638,2020-01-08 12:00:00
2458858,1360.5841,2020-01-09 12:00:00
2458859,1360.5623,2020-01-10 12:00:00
2458860,1360.5425,2020-01-11 12:00:00
2458861,1360.5166,2020-01-12 12:00:00
2458862,1360.5265,2020-01-13 12:00:00
2458863,1360.5163,2020-01-14 12:00:00
2458864,1360.5094,2020-01-15 12:00:00
2458865,1360.5067,2020-01-16 12:00:00
2458866,1360.4962,2020-01-17 12:00:00
2458867,1360.4926,2020-01-18 12:00:00
2458868,1360.4919,2020-01-19 12:00:00
2458869,1360.4887,2020-01-20 12:00:00
2458870,1360.4816,2020-01-21 12:00:00
2458871,1360.4817,2020-01-22 12:00:00
2458872,1360.4744,2020-01-23 12:00:00
2458873,1360.4763,2020-01-24 12:00:00
2458874,1360.4892,2020-01-25 12:00:00
2458875,1360.4401,2020-01-26 12:00:00
2458876,1360.4772,2020-01-27 12:00:00
2458877,1360.4906,2020-01-28 12:00:00
2458878,1360.5289,2020-01-29 12:00:00
2458879,1360.5379,2020-01-30 12:00:00
2458880,1360.5407,2020-01-31 12:00:00
2458881,1360.5413,2020-02-01 12:00:00
2458882,1360.5135,2020-02-02 12:00:00
2458883,1360.5146,2020-02-03 12:00:00
2458884,1360.5092,2020-02-04 12:00:00
2458885,1360.4986,2020-02-05 12:00:00
2458886,1360.5096,2020-02-06 12:00:00
2458887,1360.5172,2020-02-07 12:00:00
2458888,1360.5103,2020-02-08 12:00:00
2458889,1360.5117,2020-02-09 12:00:00
2458890,1360.4988,2020-02-10 12:00:00
2458891,1360.5013,2020-02-11 12:00:00
2458892,1360.4982,2020-02-12 12:00:00
2458893,1360.4955,2020-02-13 12:00:00
2458894,1360.4814,2020-02-14 12:00:00
2458895,1360.4785,2020-02-15 12:00:00
2458896,1360.4804,2020-02-16 12:00:00
2458897,1360.4825,2020-02-17 12:00:00
2458898,1360.4732,2020-02-18 12:00:00
2458899,1360.4704,2020-02-19 12:00:00
2458900,1360.4662,2020-02-20 12:00:00
2458901,1360.4742,2020-02-21 12:00:00
2458902,1360.4801,2020-02-22 12:00:00
2458903,1360.4932,2020-02-23 12:00:00
2458904,1360.4818,2020-02-24 12:00:00
2458905,1360.4788,2020-02-25 12:00:00
2458906,1360.4709,2020-02-26 12:00:00
2458907,1360.4757,2020-02-27 12:00:00
2458908,1360.4714,2020-02-28 12:00:00
2458909,1360.4801,2020-02-29 12:00:00
2458910,1360.4893,2020-03-01 12:00:00
2458911,1360.4933,2020-03-02 12:00:00
2458912,1360.4857,2020-03-03 12:00:00
2458913,1360.4848,2020-03-04 12:00:00
2458914,1360.4812,2020-03-05 12:00:00
2458915,1360.4873,2020-03-06 12:00:00
2458916,1360.5126,2020-03-07 12:00:00
2458917,1360.4906,2020-03-08 12:00:00
2458918,1360.4998,2020-03-09 12:00:00
2458919,1360.5125,2020-03-10 12:00:00
2458920,1360.5021,2020-03-11 12:00:00
2458921,1360.4956,2020-03-12 12:00:00
2458922,1360.4962,2020-03-13 12:00:00
2458923,1360.4864,2020-03-14 12:00:00
2458924,1360.4842,2020-03-15 12:00:00
2458925,1360.4832,2020-03-16 12:00:00
2458926,1360.504,2020-03-17 12:00:00
2458927,1360.5095,2020-03-18 12:00:00
2458928,1360.5072,2020-03-19 12:00:00
2458929,1360.5108,2020-03-20 12:00:00
2458930,1360.4886,2020-03-21 12:00:00
2458931,1360.5029,2020-03-22 12:00:00
2458932,1360.4917,2020-03-23 12:00:00
2458933,1360.5076,2020-03-24 12:00:00
2458934,1360.5007,2020-03-25 12:00:00
2458935,1360.4883,2020-03-26 12:00:00
2458936,1360.4794,2020-03-27 12:00:00
2458937,1360.4782,2020-03-28 12:00:00
2458938,1360.4836,2020-03-29 12:00:00
2458939,1360.5055,2020-03-30 12:00:00
2458940,1360.5102,2020-03-31 12:00:00
2458941,1360.4997,2020-04-01 12:00:00
2458942,1360.5013,2020-04-02 12:00:00
2458943,1360.5084,2020-04-03 12:00:00
2458944,1360.5179,2020-04-04 12:00:00
2458945,1360.5258,2020-04-05 12:00:00
2458946,1360.531,2020-04-06 12:00:00
2458947,1360.5141,2020-04-07 12:00:00
2458948,1360.5125,2020-04-08 12:00:00
2458949,1360.5065,2020-04-09 12:00:00
2458950,1360.503,2020-04-10 12:00:00
2458951,1360.4937,2020-04-11 12:00:00
2458952,1360.4888,2020-04-12 12:00:00
2458953,1360.4831,2020-04-13 12:00:00
2458954,1360.4857,2020-04-14 12:00:00
2458955,1360.4825,2020-04-15 12:00:00
2458956,1360.4785,2020-04-16 12:00:00
2458957,1360.4757,2020-04-17 12:00:00
2458958,1360.4839,2020-04-18 12:00:00
2458959,1360.4773,2020-04-19 12:00:00
2458960,1360.4741,2020-04-20 12:00:00
2458961,1360.4755,2020-04-21 12:00:00
2458962,1360.4775,2020-04-22 12:00:00
2458963,1360.4898,2020-04-23 12:00:00
2458964,1360.5015,2020-04-24 12:00:00
2458965,1360.4915,2020-04-25 12:00:00
2458966,1360.5025,2020-04-26 12:00:00
2458967,1360.5016,2020-04-27 12:00:00
2458968,1360.5137,2020-04-28 12:00:00
2458969,1360.5187,2020-04-29 12:00:00
2458970,1360.5388,2020-04-30 12:00:00
2458971,1360.5593,2020-05-01 12:00:00
2458972,1360.5338,2020-05-02 12:00:00
2458973,1360.5224,2020-05-03 12:00:00
2458974,1360.5071,2020-05-04 12:00:00
2458975,1360.509,2020-05-05 12:00:00
2458976,1360.4983,2020-05-06 12:00:00
2458977,1360.4906,2020-05-07 12:00:00
2458978,1360.4952,2020-05-08 12:00:00
2458979,1360.4924,2020-05-09 12:00:00
2458980,1360.486,2020-05-10 12:00:00
2458981,1360.4661,2020-05-11 12:00:00
2458982,1360.4737,2020-05-12 12:00:00
2458983,1360.4855,2020-05-13 12:00:00
2458984,1360.4808,2020-05-14 12:00:00
2458985,1360.4758,2020-05-15 12:00:00
2458986,1360.4769,2020-05-16 12:00:00
2458987,1360.5243,2020-05-17 12:00:00
2458988,1360.5544,2020-05-18 12:00:00
2458989,1360.5494,2020-05-19 12:00:00
2458990,1360.5498,2020-05-20 12:00:00
2458991,1360.5505,2020-05-21 12:00:00
2458992,1360.5625,2020-05-22 12:00:00
2458993,1360.5586,2020-05-23 12:00:00
2458994,1360.5492,2020-05-24 12:00:00
2458995,1360.5487,2020-05-25 12:00:00
2458996,1360.5521,2020-05-26 12:00:00
2458997,1360.5412,2020-05-27 12:00:00
2458998,1360.5345,2020-05-28 12:00:00
2458999,1360.5278,2020-05-29 12:00:00
2459000,1360.5564,2020-05-30 12:00:00
2459001,1360.5536,2020-05-31 12:00:00
2459002,1360.5514,2020-06-01 12:00:00
2459003,1360.5619,2020-06-02 12:00:00
2459004,1360.5838,2020-06-03 12:00:00
2459005,1360.6095,2020-06-04 12:00:00
2459006,1360.5942,2020-06-05 12:00:00
2459007,1360.574,2020-06-06 12:00:00
2459008,1360.5625,2020-06-07 12:00:00
2459009,1360.5564,2020-06-08 12:00:00
2459010,1360.5578,2020-06-09 12:00:00
2459011,1360.5582,2020-06-10 12:00:00
2459012,1360.5258,2020-06-11 12:00:00
2459013,1360.5271,2020-06-12 12:00:00
2459014,1360.522,2020-06-13 12:00:00
2459015,1360.5347,2020-06-14 12:00:00
2459016,1360.52,2020-06-15 12:00:00
2459017,1360.4974,2020-06-16 12:00:00
2459018,1360.5098,2020-06-17 12:00:00
2459019,1360.5174,2020-06-18 12:00:00
2459020,1360.5232,2020-06-19 12:00:00
2459021,1360.5241,2020-06-20 12:00:00
2459022,1360.5147,2020-06-21 12:00:00
2459023,1360.5229,2020-06-22 12:00:00
2459024,1360.5103,2020-06-23 12:00:00
2459025,1360.512,2020-06-24 12:00:00
2459026,1360.5077,2020-06-25 12:00:00
2459027,1360.508,2020-06-26 12:00:00
2459028,1360.5213,2020-06-27 12:00:00
2459029,1360.5207,2020-06-28 12:00:00
2459030,1360.5151,2020-06-29 12:00:00
2459031,1360.5291,2020-06-30 12:00:00
2459032,1360.5371,2020-07-01 12:00:00
2459033,1360.5474,2020-07-02 12:00:00
2459034,1360.5605,2020-07-03 12:00:00
2459035,1360.5712,2020-07-04 12:00:00
2459036,1360.5554,2020-07-05 12:00:00
2459037,1360.5523,2020-07-06 12:00:00
2459038,1360.5589,2020-07-07 12:00:00
2459039,1360.5417,2020-07-08 12:00:00
2459040,1360.5443,2020-07-09 12:00:00
2459041,1360.5311,2020-07-10 12:00:00
2459042,1360.5182,2020-07-11 12:00:00
2459043,1360.5042,2020-07-12 12:00:00
2459044,1360.4888,2020-07-13 12:00:00
2459045,1360.501,2020-07-14 12:00:00
2459046,1360.5037,2020-07-15 12:00:00
2459047,1360.5304,2020-07-16 12:00:00
2459048,1360.5147,2020-07-17 12:00:00
2459049,1360.5132,2020-07-18 12:00:00
2459050,1360.5159,2020-07-19 12:00:00
2459051,1360.5213,2020-07-20 12:00:00
2459052,1360.5159,2020-07-21 12:00:00
2459053,1360.5233,2020-07-22 12:00:00
2459054,1360.4986,2020-07-23 12:00:00
2459055,1360.4784,2020-07-24 12:00:00
2459056,1360.4576,2020-07-25 12:00:00
2459057,1360.4406,2020-07-26 12:00:00
2459058,1360.4429,2020-07-27 12:00:00
2459059,1360.4972,2020-07-28 12:00:00
2459060,1360.558,2020-07-29 12:00:00
2459061,1360.6118,2020-07-30 12:00:00
2459062,1360.6402,2020-07-31 12:00:00
2459063,1360.6777,2020-08-01 12:00:00
2459064,1360.6711,2020-08-02 12:00:00
2459065,1360.6857,2020-08-03 12:00:00
2459066,1360.6997,2020-08-04 12:00:00
2459067,1360.6869,2020-08-05 12:00:00
2459068,1360.6551,2020-08-06 12:00:00
2459069,1360.6485,2020-08-07 12:00:00
2459070,1360.6439,2020-08-08 12:00:00
2459071,1360.6054,2020-08-09 12:00:00
2459072,1360.5906,2020-08-10 12:00:00
2459073,1360.5843,2020-08-11 12:00:00
2459074,1360.5944,2020-08-12 12:00:00
2459075,1360.6094,2020-08-13 12:00:00
2459076,1360.615,2020-08-14 12:00:00
2459077,1360.5869,2020-08-15 12:00:00
2459078,1360.5681,2020-08-16 12:00:00
2459079,1360.5624,2020-08-17 12:00:00
2459080,1360.5461,2020-08-18 12:00:00
2459081,1360.5614,2020-08-19 12:00:00
2459082,1360.58,2020-08-20 12:00:00
2459083,1360.5726,2020-08-21 12:00:00
2459084,1360.5493,2020-08-22 12:00:00
2459085,1360.5353,2020-08-23 12:00:00
2459086,1360.5366,2020-08-24 12:00:00
2459087,1360.5381,2020-08-25 12:00:00
2459088,1360.5517,2020-08-26 12:00:00
2459089,1360.567,2020-08-27 12:00:00
2459090,1360.5956,2020-08-28 12:00:00
2459091,1360.5782,2020-08-29 12:00:00
2459092,1360.579,2020-08-30 12:00:00
2459093,1360.5729,2020-08-31 12:00:00
2459094,1360.5806,2020-09-01 12:00:00
2459095,1360.5814,2020-09-02 12:00:00
2459096,1360.5836,2020-09-03 12:00:00
2459097,1360.5805,2020-09-04 12:00:00
2459098,1360.5677,2020-09-05 12:00:00
2459099,1360.5562,2020-09-06 12:00:00
2459100,1360.5456,2020-09-07 12:00:00
2459101,1360.5417,2020-09-08 12:00:00
2459102,1360.5301,2020-09-09 12:00:00
2459103,1360.5256,2020-09-10 12:00:00
2459104,1360.5135,2020-09-11 12:00:00
2459105,1360.5186,2020-09-12 12:00:00
2459106,1360.5192,2020-09-13 12:00:00
2459107,1360.5163,2020-09-14 12:00:00
2459108,1360.5264,2020-09-15 12:00:00
2459109,1360.5139,2020-09-16 12:00:00
2459110,1360.501,2020-09-17 12:00:00
2459111,1360.5174,2020-09-18 12:00:00
2459112,1360.5229,2020-09-19 12:00:00
2459113,1360.5083,2020-09-20 12:00:00
2459114,1360.4977,2020-09-21 12:00:00
2459115,1360.5751,2020-09-22 12:00:00
2459116,1360.6097,2020-09-23 12:00:00
2459117,1360.6183,2020-09-24 12:00:00
2459118,1360.626,2020-09-25 12:00:00
2459119,1360.6376,2020-09-26 12:00:00
2459120,1360.6227,2020-09-27 12:00:00
2459121,1360.636,2020-09-28 12:00:00
2459122,1360.6327,2020-09-29 12:00:00
2459123,1360.6242,2020-09-30 12:00:00
2459124,1360.6352,2020-10-01 12:00:00
2459125,1360.6262,2020-10-02 12:00:00
2459126,1360.6101,2020-10-03 12:00:00
2459127,1360.581,2020-10-04 12:00:00
2459128,1360.545,2020-10-05 12:00:00
2459129,1360.5252,2020-10-06 12:00:00
2459130,1360.5199,2020-10-07 12:00:00
2459131,1360.5269,2020-10-08 12:00:00
2459132,1360.5326,2020-10-09 12:00:00
2459133,1360.5445,2020-10-10 12:00:00
2459134,1360.5556,2020-10-11 12:00:00
2459135,1360.5541,2020-10-12 12:00:00
2459136,1360.5579,2020-10-13 12:00:00
2459137,1360.5983,2020-10-14 12:00:00
2459138,1360.6052,2020-10-15 12:00:00
2459139,1360.5799,2020-10-16 12:00:00
2459140,1360.5603,2020-10-17 12:00:00
2459141,1360.5434,2020-10-18 12:00:00
2459142,1360.492,2020-10-19 12:00:00
2459143,1360.5319,2020-10-20 12:00:00
2459144,1360.5716,2020-10-21 12:00:00
2459145,1360.5711,2020-10-22 12:00:00
2459146,1360.6052,2020-10-23 12:00:00
2459147,1360.6238,2020-10-24 12:00:00
2459148,1360.606,2020-10-25 12:00:00
2459149,1360.5467,2020-10-26 12:00:00
2459150,1360.5264,2020-10-27 12:00:00
2459151,1360.545,2020-10-28 12:00:00
2459152,1360.5209,2020-10-29 12:00:00
2459153,1360.6331,2020-10-30 12:00:00
2459154,1360.6348,2020-10-31 12:00:00
2459155,1360.588,2020-11-01 12:00:00
2459156,1360.5789,2020-11-02 12:00:00
2459157,1360.6284,2020-11-03 12:00:00
2459158,1360.6204,2020-11-04 12:00:00
2459159,1360.5213,2020-11-05 12:00:00
2459160,1360.4254,2020-11-06 12:00:00
2459161,1360.456,2020-11-07 12:00:00
2459162,1360.5008,2020-11-08 12:00:00
2459163,1360.5221,2020-11-09 12:00:00
2459164,1360.6411,2020-11-10 12:00:00
2459165,1360.7323,2020-11-11 12:00:00
2459166,1360.7612,2020-11-12 12:00:00
2459167,1360.7718,2020-11-13 12:00:00
2459168,1360.7343,2020-11-14 12:00:00
2459169,1360.6623,2020-11-15 12:00:00
2459170,1360.6625,2020-11-16 12:00:00
2459171,1360.7128,2020-11-17 12:00:00
2459172,1360.7392,2020-11-18 12:00:00
2459173,1360.7275,2020-11-19 12:00:00
2459174,1360.6836,2020-11-20 12:00:00
2459175,1360.634,2020-11-21 12:00:00
2459176,1360.6079,2020-11-22 12:00:00
2459177,1360.6248,2020-11-23 12:00:00
2459178,1360.7242,2020-11-24 12:00:00
2459179,1360.6797,2020-11-25 12:00:00
2459180,1360.4815,2020-11-26 12:00:00
2459181,1360.3425,2020-11-27 12:00:00
2459182,1360.2499,2020-11-28 12:00:00
2459183,1360.1912,2020-11-29 12:00:00
2459184,1360.3382,2020-11-30 12:00:00
2459185,1360.5599,2020-12-01 12:00:00
2459186,1360.7245,2020-12-02 12:00:00
2459187,1360.861,2020-12-03 12:00:00
2459188,1360.9236,2020-12-04 12:00:00
2459189,1360.8874,2020-12-05 12:00:00
2459190,1360.7683,2020-12-06 12:00:00
2459191,1360.694,2020-12-07 12:00:00
2459192,1360.6757,2020-12-08 12:00:00
2459193,1360.6852,2020-12-09 12:00:00
2459194,1360.6745,2020-12-10 12:00:00
2459195,1360.6839,2020-12-11 12:00:00
2459196,1360.6954,2020-12-12 12:00:00
2459197,1360.6923,2020-12-13 12:00:00
2459198,1360.7022,2020-12-14 12:00:00
2459199,1360.7243,2020-12-15 12:00:00
2459200,1360.7138,2020-12-16 12:00:00
2459201,1360.7248,2020-12-17 12:00:00
2459202,1360.7026,2020-12-18 12:00:00
2459203,1360.6967,2020-12-19 12:00:00
2459204,1360.6929,2020-12-20 12:00:00
2459205,1360.7426,2020-12-21 12:00:00
2459206,1360.7686,2020-12-22 12:00:00
2459207,1360.7766,2020-12-23 12:00:00
2459208,1360.6982,2020-12-24 12:00:00
2459209,1360.5838,2020-12-25 12:00:00
2459210,1360.4827,2020-12-26 12:00:00
2459211,1360.4843,2020-12-27 12:00:00
2459212,1360.5174,2020-12-28 12:00:00
2459213,1360.6007,2020-12-29 12:00:00
2459214,1360.6811,2020-12-30 12:00:00
2459215,1360.7576,2020-12-31 12:00:00
2459216,1360.7624,2021-01-01 12:00:00
2459217,1360.738,2021-01-02 12:00:00
2459218,1360.7021,2021-01-03 12:00:00
2459219,1360.6431,2021-01-04 12:00:00
2459220,1360.6254,2021-01-05 12:00:00
2459221,1360.6064,2021-01-06 12:00:00
2459222,1360.5914,2021-01-07 12:00:00
2459223,1360.5744,2021-01-08 12:00:00
2459224,1360.5685,2021-01-09 12:00:00
2459225,1360.5727,2021-01-10 12:00:00
2459226,1360.5679,2021-01-11 12:00:00
2459227,1360.5658,2021-01-12 12:00:00
2459228,1360.5591,2021-01-13 12:00:00
2459229,1360.5572,2021-01-14 12:00:00
2459230,1360.5617,2021-01-15 12:00:00
2459231,1360.5791,2021-01-16 12:00:00
2459232,1360.6095,2021-01-17 12:00:00
2459233,1360.6695,2021-01-18 12:00:00
2459234,1360.6783,2021-01-19 12:00:00
2459235,1360.6845,2021-01-20 12:00:00
2459236,1360.6679,2021-01-21 12:00:00
2459237,1360.666,2021-01-22 12:00:00
2459238,1360.702,2021-01-23 12:00:00
2459239,1360.7355,2021-01-24 12:00:00
2459240,1360.7576,2021-01-25 12:00:00
